ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
4250,2019,28420,"Kennewick-Richland, WA",31-1014,Nursing Assistants,1249,14.51,12.76,14.14,15.52,30176
4251,2019,30300,"Lewiston, ID-WA",31-1014,Nursing Assistants,345,14.29,12.73,14.27,15.71,29729
4252,2019,31020,"Longview, WA",31-1014,Nursing Assistants,509,15.61,12.89,14.89,17.57,32453
4253,2019,34580,"Mount Vernon-Anacortes, WA",31-1014,Nursing Assistants,474,16.61,14.82,16.7,18.53,34534
4254,2019,36500,"Olympia-Tumwater, WA",31-1014,Nursing Assistants,1318,14.88,13.22,14.48,15.84,30963
4255,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",31-1014,Nursing Assistants,7952,16.82,13.85,16.25,19.5,34990
4256,2019,42660,"Seattle-Tacoma-Bellevue, WA",31-1014,Nursing Assistants,17845,16.48,14.33,16.12,18.46,34275
4257,2019,44060,"Spokane-Spokane Valley, WA",31-1014,Nursing Assistants,2407,15.44,13.07,14.85,17.29,32121
4258,2019,47460,"Walla Walla, WA",31-1014,Nursing Assistants,649,14.43,12.74,13.96,15.44,30014
4259,2019,48300,"Wenatchee, WA",31-1014,Nursing Assistants,628,14.98,12.99,14.55,16.38,31159
4260,2019,49420,"Yakima, WA",31-1014,Nursing Assistants,1237,15.58,13.62,14.9,16.98,32422
4261,2019,530006,Western Washington nonmetropolitan area,31-1014,Nursing Assistants,928,16.52,13.93,15.82,18.66,34368
4262,2019,530007,Eastern Washington nonmetropolitan area,31-1014,Nursing Assistants,1286,15.15,13.04,14.83,16.86,31520
4263,2019,53,Washington,25-1072,"Nursing Instructors & Teachers, Postsecondary",1084,,,,,78892
4264,2019,13380,"Bellingham, WA",25-1072,"Nursing Instructors & Teachers, Postsecondary",34,,,,,75628
4265,2019,36500,"Olympia-Tumwater, WA",25-1072,"Nursing Instructors & Teachers, Postsecondary",16,,,,,58184
4266,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1072,"Nursing Instructors & Teachers, Postsecondary",536,,,,,78255
4267,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-1072,"Nursing Instructors & Teachers, Postsecondary",681,,,,,84910
4268,2019,47460,"Walla Walla, WA",25-1072,"Nursing Instructors & Teachers, Postsecondary",34,,,,,
4269,2019,530006,Western Washington nonmetropolitan area,25-1072,"Nursing Instructors & Teachers, Postsecondary",39,,,,,71289
4270,2019,53,Washington,29-1064,Obstetricians & Gynecologists,302,126.99,98.61,,,264145
4271,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1064,Obstetricians & Gynecologists,170,112.91,88.76,98.98,,234850
4272,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-1064,Obstetricians & Gynecologists,187,126.21,98.08,,,262523
4273,2019,44060,"Spokane-Spokane Valley, WA",29-1064,Obstetricians & Gynecologists,,136.68,,,,284294
4274,2019,49420,"Yakima, WA",29-1064,Obstetricians & Gynecologists,24,143.28,,,,298028
4275,2019,53,Washington,29-9011,Occupational Health & Safety Specialists,2996,38.26,31.47,37.02,44.92,79600
4276,2019,13380,"Bellingham, WA",29-9011,Occupational Health & Safety Specialists,105,36.98,28.71,33.8,43.81,76931
4277,2019,14740,"Bremerton-Silverdale, WA",29-9011,Occupational Health & Safety Specialists,157,39.69,33.55,39.33,45.42,82564
4278,2019,28420,"Kennewick-Richland, WA",29-9011,Occupational Health & Safety Specialists,451,41.27,33.55,42.64,51.24,85844
4279,2019,30300,"Lewiston, ID-WA",29-9011,Occupational Health & Safety Specialists,18,21.48,14.23,15.3,24.22,44666
4280,2019,31020,"Longview, WA",29-9011,Occupational Health & Safety Specialists,49,34.85,30.1,34.37,37.96,72491
4281,2019,34580,"Mount Vernon-Anacortes, WA",29-9011,Occupational Health & Safety Specialists,32,34.57,29.91,34.36,37.96,71911
4282,2019,36500,"Olympia-Tumwater, WA",29-9011,Occupational Health & Safety Specialists,205,35.52,32.53,35.76,38.09,73881
4283,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-9011,Occupational Health & Safety Specialists,715,37,30.08,37.1,43.93,76957
4284,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-9011,Occupational Health & Safety Specialists,1550,39.08,32.37,37.4,45.41,81287
4285,2019,44060,"Spokane-Spokane Valley, WA",29-9011,Occupational Health & Safety Specialists,145,34.02,28.16,32.47,39.32,70757
4286,2019,47460,"Walla Walla, WA",29-9011,Occupational Health & Safety Specialists,28,37.18,29.25,37.27,46.65,77333
4287,2019,49420,"Yakima, WA",29-9011,Occupational Health & Safety Specialists,32,31.32,25.86,33.54,37.01,65132
4288,2019,530006,Western Washington nonmetropolitan area,29-9011,Occupational Health & Safety Specialists,82,31.65,26.15,30.18,36.41,65832
4289,2019,530007,Eastern Washington nonmetropolitan area,29-9011,Occupational Health & Safety Specialists,91,34.98,27.4,33.35,40.63,72754
4290,2019,53,Washington,29-9012,Occupational Health & Safety Technicians,338,30.57,22.54,27.8,37.42,63599
4291,2019,28420,"Kennewick-Richland, WA",29-9012,Occupational Health & Safety Technicians,66,40.01,34.61,42.26,47.16,83237
4292,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-9012,Occupational Health & Safety Technicians,119,31.43,23.4,29.98,37.28,65367
4293,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-9012,Occupational Health & Safety Technicians,208,28.1,21.05,24.94,31.41,58444
4294,2019,53,Washington,29-1122,Occupational Therapists,2781,39.74,33.05,39.28,46.86,82668
4295,2019,13380,"Bellingham, WA",29-1122,Occupational Therapists,64,41.36,32.41,39.03,48.92,86030
4296,2019,14740,"Bremerton-Silverdale, WA",29-1122,Occupational Therapists,52,43.21,32.74,39.6,46.79,89867
4297,2019,28420,"Kennewick-Richland, WA",29-1122,Occupational Therapists,54,43.22,34.15,43.17,52.9,89905
4298,2019,30300,"Lewiston, ID-WA",29-1122,Occupational Therapists,23,36.58,24.96,37.01,45.45,76069
4299,2019,31020,"Longview, WA",29-1122,Occupational Therapists,26,41.26,34.3,41.92,48.37,85815
4300,2019,34580,"Mount Vernon-Anacortes, WA",29-1122,Occupational Therapists,41,42.65,35.83,43.29,49.33,88711
4301,2019,36500,"Olympia-Tumwater, WA",29-1122,Occupational Therapists,56,41.36,36.1,42.94,47.57,86023
4302,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1122,Occupational Therapists,855,44.29,38.12,44.84,50.56,92114
4303,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-1122,Occupational Therapists,1891,40.07,33.59,39.37,46.81,83327
4304,2019,44060,"Spokane-Spokane Valley, WA",29-1122,Occupational Therapists,266,35.42,28.99,35.18,40.97,73665
4305,2019,48300,"Wenatchee, WA",29-1122,Occupational Therapists,43,43.84,37.62,44.4,50.2,91185
4306,2019,49420,"Yakima, WA",29-1122,Occupational Therapists,40,41.5,34.04,43.28,51.38,86327
4307,2019,530006,Western Washington nonmetropolitan area,29-1122,Occupational Therapists,57,43.55,37.03,43.21,49.71,90570
4308,2019,530007,Eastern Washington nonmetropolitan area,29-1122,Occupational Therapists,61,31.4,17.76,32.59,43.81,65306
4309,2019,53,Washington,31-2012,Occupational Therapy Aides,169,25.48,15.27,28.09,33.89,53012
4310,2019,42660,"Seattle-Tacoma-Bellevue, WA",31-2012,Occupational Therapy Aides,,28.57,26.43,30.9,35.74,59433
4311,2019,44060,"Spokane-Spokane Valley, WA",31-2012,Occupational Therapy Aides,18,15.85,13.89,16.27,18.05,32971
4312,2019,53,Washington,31-2011,Occupational Therapy Assistants,622,31.54,27.73,31.11,35.83,65612
4313,2019,28420,"Kennewick-Richland, WA",31-2011,Occupational Therapy Assistants,10,33.08,30.2,34.05,37.39,68803
4314,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",31-2011,Occupational Therapy Assistants,225,31.69,28.25,31,35.52,65902
4315,2019,42660,"Seattle-Tacoma-Bellevue, WA",31-2011,Occupational Therapy Assistants,445,32.08,28.26,31.7,36.39,66720
4316,2019,44060,"Spokane-Spokane Valley, WA",31-2011,Occupational Therapy Assistants,53,27.77,24.06,27.44,31.32,57767
4317,2019,53,Washington,43-1011,Office & Administrative Support Worker Supervisors,30250,32.1,23.76,30.1,38.33,66772
4318,2019,13380,"Bellingham, WA",43-1011,Office & Administrative Support Worker Supervisors,804,29.58,25.02,28.97,33.02,61535
4319,2019,14740,"Bremerton-Silverdale, WA",43-1011,Office & Administrative Support Worker Supervisors,665,33.94,25.02,31.07,42.92,70601
4320,2019,28420,"Kennewick-Richland, WA",43-1011,Office & Administrative Support Worker Supervisors,831,30.88,22.61,28.87,36.69,64241
4321,2019,30300,"Lewiston, ID-WA",43-1011,Office & Administrative Support Worker Supervisors,236,25.3,17.99,22.86,30.12,52624
4322,2019,31020,"Longview, WA",43-1011,Office & Administrative Support Worker Supervisors,348,29.37,20.57,27.74,37.17,61073
4323,2019,34580,"Mount Vernon-Anacortes, WA",43-1011,Office & Administrative Support Worker Supervisors,428,30.57,22.9,29.87,37.59,63591
4324,2019,36500,"Olympia-Tumwater, WA",43-1011,Office & Administrative Support Worker Supervisors,973,28.18,21.44,25.44,32.6,58617
4325,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-1011,Office & Administrative Support Worker Supervisors,9376,30.05,23.17,29.24,36.31,62504
4326,2019,42660,"Seattle-Tacoma-Bellevue, WA",43-1011,Office & Administrative Support Worker Supervisors,18914,33.74,25.02,31.45,40.15,70172
4327,2019,44060,"Spokane-Spokane Valley, WA",43-1011,Office & Administrative Support Worker Supervisors,2340,28.56,21.57,27.46,34.16,59395
4328,2019,47460,"Walla Walla, WA",43-1011,Office & Administrative Support Worker Supervisors,182,26.29,20.61,25.18,30.86,54700
4329,2019,48300,"Wenatchee, WA",43-1011,Office & Administrative Support Worker Supervisors,354,28.12,21.81,26.13,34.31,58482
4330,2019,49420,"Yakima, WA",43-1011,Office & Administrative Support Worker Supervisors,714,28.29,21.83,27.45,32.25,58855
4331,2019,530006,Western Washington nonmetropolitan area,43-1011,Office & Administrative Support Worker Supervisors,1238,29.82,22.49,28.81,35.3,62019
4332,2019,530007,Eastern Washington nonmetropolitan area,43-1011,Office & Administrative Support Worker Supervisors,765,27.91,21.85,27,31.96,58065
4333,2019,53,Washington,43-9199,"Office & Administrative Support Workers, All Other",6184,20.49,15.7,19.75,23.97,42615
4334,2019,13380,"Bellingham, WA",43-9199,"Office & Administrative Support Workers, All Other",213,19.27,15.28,19.3,23.02,40078
4335,2019,14740,"Bremerton-Silverdale, WA",43-9199,"Office & Administrative Support Workers, All Other",176,19.46,15.42,18.66,23.19,40489
4336,2019,28420,"Kennewick-Richland, WA",43-9199,"Office & Administrative Support Workers, All Other",202,20.91,16.98,21.13,24.66,43480
4337,2019,30300,"Lewiston, ID-WA",43-9199,"Office & Administrative Support Workers, All Other",16,18.44,14.08,16.67,23.8,38352
4338,2019,34580,"Mount Vernon-Anacortes, WA",43-9199,"Office & Administrative Support Workers, All Other",35,14.1,12.1,12.43,15.41,29346
4339,2019,36500,"Olympia-Tumwater, WA",43-9199,"Office & Administrative Support Workers, All Other",151,15.87,12.42,14.21,18.79,32991
4340,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-9199,"Office & Administrative Support Workers, All Other",3977,19.88,15.38,19.21,23.85,41362
4341,2019,42660,"Seattle-Tacoma-Bellevue, WA",43-9199,"Office & Administrative Support Workers, All Other",4037,21.5,16.53,20.86,24.64,44719
4342,2019,44060,"Spokane-Spokane Valley, WA",43-9199,"Office & Administrative Support Workers, All Other",326,20.5,16,20.07,23.9,42631
4343,2019,47460,"Walla Walla, WA",43-9199,"Office & Administrative Support Workers, All Other",42,18.36,15.18,18.23,20.78,38172
4344,2019,48300,"Wenatchee, WA",43-9199,"Office & Administrative Support Workers, All Other",66,16.62,13.32,15.19,19.51,34588
4345,2019,49420,"Yakima, WA",43-9199,"Office & Administrative Support Workers, All Other",98,16.99,14.34,16.48,19.01,35343
4346,2019,530006,Western Washington nonmetropolitan area,43-9199,"Office & Administrative Support Workers, All Other",211,17.03,13.83,15.46,19.56,35426
4347,2019,530007,Eastern Washington nonmetropolitan area,43-9199,"Office & Administrative Support Workers, All Other",343,17.09,13.7,16.49,19.89,35533
4348,2019,53,Washington,43-9061,"Office Clerks, General",73373,19.83,15.37,18.6,23.35,41237
4349,2019,13380,"Bellingham, WA",43-9061,"Office Clerks, General",2354,19.22,15.32,18.48,22.65,39969
4350,2019,14740,"Bremerton-Silverdale, WA",43-9061,"Office Clerks, General",2035,18.79,14.74,17.94,22.03,39068
4351,2019,28420,"Kennewick-Richland, WA",43-9061,"Office Clerks, General",2784,18.72,14.18,17.18,21.81,38939
4352,2019,30300,"Lewiston, ID-WA",43-9061,"Office Clerks, General",633,14.45,9.99,14.11,17.67,30071
4353,2019,31020,"Longview, WA",43-9061,"Office Clerks, General",827,18.09,13.47,17.11,21.32,37634
4354,2019,34580,"Mount Vernon-Anacortes, WA",43-9061,"Office Clerks, General",1075,19.55,15.67,18.73,22.83,40674
4355,2019,36500,"Olympia-Tumwater, WA",43-9061,"Office Clerks, General",2935,18.24,14.35,17.21,20.44,37935
4356,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-9061,"Office Clerks, General",20938,18.91,14.72,18.01,22.24,39340
4357,2019,42660,"Seattle-Tacoma-Bellevue, WA",43-9061,"Office Clerks, General",41272,20.9,16.22,19.58,24.71,43453
4358,2019,44060,"Spokane-Spokane Valley, WA",43-9061,"Office Clerks, General",6031,17.92,13.9,16.99,20.15,37291
4359,2019,47460,"Walla Walla, WA",43-9061,"Office Clerks, General",687,17.46,13.9,16.98,19.54,36319
4360,2019,48300,"Wenatchee, WA",43-9061,"Office Clerks, General",924,18.92,13.87,17.66,23.04,39345
4361,2019,49420,"Yakima, WA",43-9061,"Office Clerks, General",2300,18.5,14.52,17.58,20.91,38480
4362,2019,530006,Western Washington nonmetropolitan area,43-9061,"Office Clerks, General",3547,18.56,14.94,17.72,21.02,38605
4363,2019,530007,Eastern Washington nonmetropolitan area,43-9061,"Office Clerks, General",2303,18.05,14.23,17.29,20.96,37545
4364,2019,53,Washington,43-9071,"Office Machine Operators, Except Computer",830,17.13,12.86,15.54,20.13,35613
4365,2019,13380,"Bellingham, WA",43-9071,"Office Machine Operators, Except Computer",10,16.74,14.02,15.45,19.85,34823
4366,2019,14740,"Bremerton-Silverdale, WA",43-9071,"Office Machine Operators, Except Computer",19,16.81,14.78,16.79,18.78,34959
4367,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-9071,"Office Machine Operators, Except Computer",606,18.9,14.48,18.12,23.33,39313
4368,2019,42660,"Seattle-Tacoma-Bellevue, WA",43-9071,"Office Machine Operators, Except Computer",630,17.15,12.84,15.44,20.06,35657
4369,2019,44060,"Spokane-Spokane Valley, WA",43-9071,"Office Machine Operators, Except Computer",42,14.71,12.77,14.26,15.74,30599
4370,2019,530007,Eastern Washington nonmetropolitan area,43-9071,"Office Machine Operators, Except Computer",,17.03,15.83,17.09,18.37,35427
4371,2019,53,Washington,47-2073,Operating Engineers & Construction Equipment Operators,8747,32.89,25.91,31.73,39.98,68425
4372,2019,13380,"Bellingham, WA",47-2073,Operating Engineers & Construction Equipment Operators,314,34.16,27.31,32.27,38.62,71070
4373,2019,14740,"Bremerton-Silverdale, WA",47-2073,Operating Engineers & Construction Equipment Operators,155,34.72,28.01,31.47,42.07,72233
4374,2019,28420,"Kennewick-Richland, WA",47-2073,Operating Engineers & Construction Equipment Operators,375,28.18,21.81,26.19,33,58613
4375,2019,30300,"Lewiston, ID-WA",47-2073,Operating Engineers & Construction Equipment Operators,119,26.21,22.76,26.8,29.89,54509
4376,2019,31020,"Longview, WA",47-2073,Operating Engineers & Construction Equipment Operators,178,29.36,22.22,25.91,30.28,61062
4377,2019,34580,"Mount Vernon-Anacortes, WA",47-2073,Operating Engineers & Construction Equipment Operators,165,28.28,22.56,26.32,32.36,58834
4378,2019,36500,"Olympia-Tumwater, WA",47-2073,Operating Engineers & Construction Equipment Operators,74,32.58,22.48,29.11,42.11,67754
4379,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",47-2073,Operating Engineers & Construction Equipment Operators,2288,30.12,25.4,29.49,35.19,62656
4380,2019,42660,"Seattle-Tacoma-Bellevue, WA",47-2073,Operating Engineers & Construction Equipment Operators,4653,35.77,29.03,36.18,43.09,74394
4381,2019,44060,"Spokane-Spokane Valley, WA",47-2073,Operating Engineers & Construction Equipment Operators,683,28.13,23.43,27.71,31.34,58520
4382,2019,47460,"Walla Walla, WA",47-2073,Operating Engineers & Construction Equipment Operators,40,27.4,22.71,27.06,31.27,56985
4383,2019,48300,"Wenatchee, WA",47-2073,Operating Engineers & Construction Equipment Operators,165,31.75,25.06,28.7,36.52,66042
4384,2019,49420,"Yakima, WA",47-2073,Operating Engineers & Construction Equipment Operators,122,26.29,20.23,25.88,30.56,54678
4385,2019,530006,Western Washington nonmetropolitan area,47-2073,Operating Engineers & Construction Equipment Operators,579,32.35,26.77,30.67,38.97,67288
4386,2019,530007,Eastern Washington nonmetropolitan area,47-2073,Operating Engineers & Construction Equipment Operators,534,24.57,20.35,23.92,28.54,51106
4387,2019,53,Washington,15-2031,Operations Research Analysts,2893,45.53,35.33,44.92,54.86,94703
4388,2019,14740,"Bremerton-Silverdale, WA",15-2031,Operations Research Analysts,13,49.12,40.17,48.27,55.24,102162
4389,2019,28420,"Kennewick-Richland, WA",15-2031,Operations Research Analysts,63,35.37,27.79,32.18,41.07,73554
4390,2019,30300,"Lewiston, ID-WA",15-2031,Operations Research Analysts,,29.87,24.4,28.52,31.56,62134
4391,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-2031,Operations Research Analysts,1006,42.8,32.53,40.12,50.61,89022
4392,2019,42660,"Seattle-Tacoma-Bellevue, WA",15-2031,Operations Research Analysts,2437,47.47,38.46,46.92,56.55,98746
4393,2019,44060,"Spokane-Spokane Valley, WA",15-2031,Operations Research Analysts,46,36.61,25.67,34.36,45.94,76145
4394,2019,49420,"Yakima, WA",15-2031,Operations Research Analysts,12,47.21,39.16,48.16,57.35,98183
4395,2019,530007,Eastern Washington nonmetropolitan area,15-2031,Operations Research Analysts,21,46.84,32.58,45.13,58.46,97442
4396,2019,53,Washington,51-9083,Ophthalmic Laboratory Technicians,1395,19,14.59,19.19,22.77,39540
4397,2019,14740,"Bremerton-Silverdale, WA",51-9083,Ophthalmic Laboratory Technicians,,22.34,18.62,23.3,27.4,46471
4398,2019,36500,"Olympia-Tumwater, WA",51-9083,Ophthalmic Laboratory Technicians,,17.76,14,17.97,21.41,36924
4399,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9083,Ophthalmic Laboratory Technicians,198,18.62,14.7,18.02,22.49,38716
4400,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-9083,Ophthalmic Laboratory Technicians,1151,19,14.66,19.37,22.71,39535
4401,2019,44060,"Spokane-Spokane Valley, WA",51-9083,Ophthalmic Laboratory Technicians,,20.58,14.74,18.62,27.92,42814
4402,2019,53,Washington,29-2057,Ophthalmic Medical Technicians,1700,21.55,17.99,21.28,24.41,44816
4403,2019,14740,"Bremerton-Silverdale, WA",29-2057,Ophthalmic Medical Technicians,93,20.99,17.57,19.89,24.29,43666
4404,2019,30300,"Lewiston, ID-WA",29-2057,Ophthalmic Medical Technicians,,16.42,14.16,16.01,18.48,34159
4405,2019,36500,"Olympia-Tumwater, WA",29-2057,Ophthalmic Medical Technicians,50,23.58,17.33,21.09,30.63,49064
4406,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-2057,Ophthalmic Medical Technicians,279,23.45,18.38,24.97,28.19,48770
4407,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-2057,Ophthalmic Medical Technicians,933,22.67,19.96,22.42,24.92,47143
4408,2019,44060,"Spokane-Spokane Valley, WA",29-2057,Ophthalmic Medical Technicians,308,19.7,16.7,18.61,22.58,40973
4409,2019,49420,"Yakima, WA",29-2057,Ophthalmic Medical Technicians,23,18.35,15.43,17.64,20.71,38175
4410,2019,530006,Western Washington nonmetropolitan area,29-2057,Ophthalmic Medical Technicians,,17.95,14.45,17.6,21.89,37332
4411,2019,530007,Eastern Washington nonmetropolitan area,29-2057,Ophthalmic Medical Technicians,17,17.12,15.11,16.67,18.48,35609
4412,2019,53,Washington,29-2081,"Opticians, Dispensing",1452,21.89,16.88,21.07,27.01,45531
4413,2019,13380,"Bellingham, WA",29-2081,"Opticians, Dispensing",59,21.14,17.16,21.17,24.33,43977
4414,2019,14740,"Bremerton-Silverdale, WA",29-2081,"Opticians, Dispensing",57,20.61,17.11,20.38,23.89,42873
4415,2019,28420,"Kennewick-Richland, WA",29-2081,"Opticians, Dispensing",81,20.73,17.02,19.04,22.57,43122
4416,2019,31020,"Longview, WA",29-2081,"Opticians, Dispensing",21,27.59,21.2,28.43,35.04,57398
4417,2019,34580,"Mount Vernon-Anacortes, WA",29-2081,"Opticians, Dispensing",35,22.31,17.57,19.6,25.7,46418
4418,2019,36500,"Olympia-Tumwater, WA",29-2081,"Opticians, Dispensing",62,24.2,17.14,21.04,27.91,50337
